interviewee,role,speaker,line_number,sentence,hf_label,hf_score,hf_compound
Yoyo,interviewee,Yoyo,72,"And I feel like it really depends on the purpose, because I feel like, um… If Canva switched to something more like Illustrator, people will not… I feel like people… it doesn't make people want to use Canva more, because Illustrator's already there, and it's, like, something that's always been there.",negative,0.6151888966560364,-0.23037779331207275
Yoyo,interviewee,Yoyo,72,And I feel like what makes Canva special is just how easy and simple it is for people who are not professional to use it.,positive,0.888933539390564,0.7778670787811279
Yoyo,interviewee,Yoyo,72,"And I feel like, um, other platforms don't… are not as good as Canva in doing so, just to make things, like, really simple.",negative,0.807435154914856,-0.6148703098297119
Yoyo,interviewee,Yoyo,72,"So I feel like that's… that's something that makes Canva, like, really special, and I feel like if they really change it, something more Figma-like, or something more Illustrator-like.",positive,0.8060211539268494,0.6120423078536987
Yoyo,interviewee,Yoyo,72,"People still won't use it, so I I feel like they could improve a few functions, like image filter and stuff like that, but I feel like they could also keep, like, the idea of, like, templates.",neutral,0.635733425617218,0.0
Yoyo,interviewee,Yoyo,72,"And things like that, just because, like, that's what makes this, like, so special and so easy to use.",positive,0.920985221862793,0.8419704437255859
Yoyo,interviewee,Yoyo,72,"So I feel like, um, something for Canva is just to, like, make sure that they still keep it, like, simple, and then, um, easy to use for, like, beginners, but also just to, like, Improve a few functions, but I don't think they need to, like, really, like, drastically change it and to make it all, like, we want this to be, like, something, like, more professional-based, like, I feel like that's not something they should do.",neutral,0.6754599213600159,0.0
Yoyo,interviewer,Frank,73,Okay.,neutral,0.5692517757415771,0.0
Yoyo,interviewer,Frank,73,"Specifically, I wanted to ask, you talked about the features that create and privileged included the grid and the photo image filter function.",neutral,0.8735558390617371,0.0
Yoyo,interviewer,Frank,73,What specifically could they do to the image filter function?,neutral,0.9109953045845032,0.0
Yoyo,interviewee,Yoyo,74,"Um, for example, um, there's, like, photo editing, like, softwares, for example, like Snapseed, which is, like, sponsored by Google, and then they do a lot… they can change, like, Not just they can change, like, brightness, like, contrast, and things like that, they could also, like, modify, like, specific colors and, like, curves and things like that.",neutral,0.7978946566581726,0.0
Yoyo,interviewee,Yoyo,74,"And I… I remember Canva too, they do have it, but it's, like, just, like, they simplified it a lot.",neutral,0.7693336606025696,0.0
Yoyo,interviewee,Yoyo,74,"Um… And it's mainly, like, things like just, like, brightness, contrast, and, like, the most basic things you could adjust.",neutral,0.8088371753692627,0.0
Yoyo,interviewee,Yoyo,74,"And then, like, basic filters.",neutral,0.7073549628257751,0.0
Yoyo,interviewee,Yoyo,74,"Um, which I felt like was not that good, I guess.",negative,0.8989349007606506,-0.7978698015213013
Yoyo,interviewee,Yoyo,74,"So I feel like they could, like, incorporate a bit more, like, kind of, like, professional kind of, like, photo editing, like, functions.",neutral,0.7023608088493347,0.0
Yoyo,interviewee,Yoyo,74,"Maybe they could check out… maybe check out, like, Snapseed or something, because I feel like that's quite useful, and people do use it, like, do use it a lot.",positive,0.7332406044006348,0.46648120880126953
Yoyo,interviewee,Yoyo,74,"And then there's also this other, like, app called… polar, and then they're super good at making filters, and it's saving filters too.",positive,0.8364518880844116,0.6729037761688232
Yoyo,interviewee,Yoyo,74,"So, for example, if you, like, edit it, like, specifically to how you want, you can save it as a new filter and still use it next time.",neutral,0.8681926727294922,0.0
Yoyo,interviewee,Yoyo,74,"For example, for a series of photos, so you ensure consistency and stuff.",neutral,0.8080400228500366,0.0
Yoyo,interviewee,Yoyo,74,I don't… I don't remember Canva having similar function.,neutral,0.6946818828582764,0.0
Yoyo,interviewee,Yoyo,74,"I mean, a lot of design softwares don't have that function, so I feel like it would be cool if they could, like, incorporate it.",positive,0.6267728805541992,0.25354576110839844
Yoyo,interviewer,Frank,75,Okay.,neutral,0.5692517757415771,0.0
Yoyo,interviewer,Frank,75,"So, Polar, Snapseed and photo editing, more professional photo editing functions, So, like, because Canva only gives you the basic sliders and filters, right?",neutral,0.8031314611434937,0.0
Yoyo,interviewer,Frank,75,"Um, they could give you, like, more professional filters or more customizable ones.",neutral,0.8697044253349304,0.0
Yoyo,interviewer,Frank,75,Great!,positive,0.9382083415985107,0.8764166831970215
Yoyo,interviewer,Frank,75,Yeah.,neutral,0.5797717571258545,0.0
Yoyo,interviewer,Frank,76,"Other than those features or functions, what other designing features or functions do you think Canva could improve?",neutral,0.7722191214561462,0.0
Yoyo,interviewee,Yoyo,77,"I feel like it's… they really, like, push people to pay for good functions.",negative,0.6872891783714294,-0.3745783567428589
Yoyo,interviewee,Yoyo,77,"Especially for icons, because honestly, I use Canva a lot, just because they provide icons so easily, and they provide so many different types of icons.",positive,0.8794043064117432,0.7588086128234863
Yoyo,interviewee,Yoyo,77,"Um, but then, like, of course, like, the good ones, you need to pay for them, and that was really annoying.",negative,0.8913776278495789,-0.7827552556991577
Yoyo,interviewee,Yoyo,77,"Um, that I feel like that would make people switch out from Canva.",negative,0.5627238154411316,-0.12544763088226318
Yoyo,interviewee,Yoyo,77,"Especially, so I feel like… Maybe Canva should, like, still offer a few kind of, like, free icons that are, like, good-looking enough.",positive,0.5573038458824158,0.11460769176483154
Yoyo,interviewee,Yoyo,77,"But I just feel like it's not that… it's not… it's not a great idea to make everything, like, premium-based.",negative,0.8382017016410828,-0.6764034032821655
Yoyo,interviewee,Yoyo,77,"I feel other than that, it's okay.",neutral,0.5291101932525635,0.0
Yoyo,interviewer,Frank,78,"Okay, do you know any other features?",neutral,0.932388424873352,0.0
Yoyo,interviewer,Frank,78,"Like, maybe just not… free or paid ones, but maybe just not, like, oh, the paid ones are better, but some existing… premium features or some existing free features that they can make better than they already are.",neutral,0.582476794719696,0.0
Yoyo,interviewee,Yoyo,79,"Okay, um, I was just looking at Canva, like, right now, and I realized, um, mock-ups, Like, because as a designer, like, Especially, like, for, like, just, like, 2D design in general, sometimes I do a lot of, like, mock-ups, like, especially, um… For example, like, in high school, if I wanted to print, like, a graphic 2D design on, like, a cup, And I want to see how it looks.",neutral,0.6660134196281433,0.0
Yoyo,interviewee,Yoyo,79,"Um, I'll probably search up, like, a mock-up, like, editor and things like that, which… Figma does provide, if you import… if your import plugins in.",neutral,0.8508995771408081,0.0
Yoyo,interviewee,Yoyo,79,"Um, so you can, like, really simulate how it looks, and especially for, like, UI, you want to put it, like, in, like, a foam.",neutral,0.8145512342453003,0.0
Yoyo,interviewee,Yoyo,79,"Like a phone frame, like, for example, like, iPhone 17, and you want to see how it looks, like, on a phone.",neutral,0.8321509957313538,0.0
Yoyo,interviewee,Yoyo,79,"Um, I figured that's really useful if you're making, like, a mock-up.",positive,0.824942946434021,0.649885892868042
Yoyo,interviewee,Yoyo,79,"I know Canva does provide mock-up, But then they're, like, the mock-up pamphlets are, like, really… they're… I don't think they're, like, they look quite bad when you put your design on there, and, like, Sometimes the proportions and sometimes the shapes, they just don't look natural.",negative,0.7353041172027588,-0.4706082344055176
Yoyo,interviewee,Yoyo,79,"It's like you put something 2D that is flat, Um, directly on something 3D, but the 2D designs still fly, and it doesn't, like, circulate around the 3D, like, form, and that's quite annoying.",negative,0.6922258734703064,-0.3844517469406128
Yoyo,interviewee,Yoyo,79,So I feel like that could definitely be improved on.,positive,0.48949700593948364,-0.021005988121032715
Yoyo,interviewer,Frank,80,Okay.,neutral,0.5692517757415771,0.0
Yoyo,interviewer,Frank,80,"Well, when you say that kind of mocks up and wireframes don't look natural, what do you mean specifically by that?",negative,0.6169911026954651,-0.23398220539093018
Yoyo,interviewee,Yoyo,81,"Okay, like, for example, I generate a 2D design using, like, Canva, which is good, because they're so good at doing 2D designs.",positive,0.9391846060752869,0.8783692121505737
Yoyo,interviewee,Yoyo,81,And then I want to see how it looks on something that's 3D.,neutral,0.7214973568916321,0.0
Yoyo,interviewee,Yoyo,81,"Um, so I… they do have this function where I can import something to the end, they can, like, directly, like, oh, try and make it realistic on, like, a 3D thing.",neutral,0.7693539261817932,0.0
Yoyo,interviewee,Yoyo,81,"Okay, for the last time I did it, It was on, like, a mug, And then, you know how mug, it's, like, circular.",neutral,0.8332668542861938,0.0
Yoyo,interviewee,Yoyo,81,"It's like a cylinder, right?",neutral,0.9160956144332886,0.0
Yoyo,interviewee,Yoyo,81,"And then I have to pay, like, it pays, like, a 2D design on there, And it basically… it was just the 2D design, like, flat with, like, no perspective on there, so it was just, like, a design and a mug.",neutral,0.7690736651420593,0.0
Yoyo,interviewee,Yoyo,81,"But not, like, a design on, like, the mug in, like, a cylinder and, like, a circular way.",neutral,0.8754901885986328,0.0
Yoyo,interviewee,Yoyo,81,"That, that really, like, makes it, like, put everything in perspective.",positive,0.6661152839660645,0.3322305679321289
Yoyo,interviewee,Yoyo,81,"Like, they don't really do that successfully.",negative,0.7897107005119324,-0.5794214010238647
Yoyo,interviewee,Yoyo,81,"So I feel like that's also, like, another concern.",neutral,0.5345924496650696,0.0
Yoyo,interviewer,Frank,82,"Okay, great, thanks.",positive,0.9620028138160706,0.9240056276321411
Yoyo,interviewer,Frank,82,"Well, does other, um, do other services do that successfully, like Figma and AI, do they have a feature where they allow you to wrap a 2D around a 3D design?",neutral,0.7613807916641235,0.0
Yoyo,interviewee,Yoyo,83,"Um, you really need to find a good plugin for that.",negative,0.628889262676239,-0.257778525352478
Yoyo,interviewee,Yoyo,83,"Figma's also not that good with it right now, but it really depends on the plugin.",negative,0.8435167670249939,-0.6870335340499878
Yoyo,interviewee,Yoyo,83,"Uh, you have to search on the internet and stuff and see if they have, like, good plugins and things.",neutral,0.7447641491889954,0.0
Yoyo,interviewee,Yoyo,83,"So I feel like, honestly, like, I don't have, like, that much of, like, a high expectation for, like, Figma to really fix it, because it's really hard for, like, once…like, one platform, one software to make everything so good, and, like, everything perfect.",negative,0.8307278752326965,-0.6614557504653931
Yoyo,interviewee,Yoyo,83,"So I'm just saying, it's like… Something that they should, like, work on if they already provided that platform, but if they did not, then probably they don't really need to, like… really focus on it.",neutral,0.503980278968811,0.0
Yoyo,interviewer,Frank,84,Got it.,neutral,0.6065152287483215,0.0
Yoyo,interviewer,Frank,84,"I didn't know Canva had a mock-up feature where you… It allowed you to wrap it around, or do they don't have that, and you just slapped… you just slap the 3D mug, and you slap a design on it, and they don't have a wraparound feature.",neutral,0.6502542495727539,0.0
Yoyo,interviewee,Yoyo,85,I think they do.,neutral,0.8192768692970276,0.0
Yoyo,interviewee,Yoyo,85,"It's like, because I searched it up, I was, like, searching, like, mock-up editor, because I was also looking for a plugin to do that, and then Canva popped up, and it was, like, 3 AI mock-up generator.",neutral,0.8020938038825989,0.0
Yoyo,interviewee,Yoyo,85,"And then so it's like, oh, create a mock-up, easy drag-and-drop editor, and then you just, like, you can put it on a t-shirt and stuff.",neutral,0.7735452651977539,0.0
Yoyo,interviewee,Yoyo,85,"And it's just, like, it's just not that good, I can't lie, like…",negative,0.9361568689346313,-0.8723137378692627
Yoyo,interviewee,Yoyo,86,"I think the point is just, like, oh, Canva's still really good, it's super easy to use, um… But, like, it's just, like… I guess it's just not something that I would… I would be using a lot, just because I'm going, like, for, like, the more artistic and, like, design-related, like, career path, but I feel like it will still be, like, really useful for, like, other careers and stuff.",positive,0.5654067993164062,0.1308135986328125
Kush,interviewer,D,1,"So, can you tell us a little bit about yourself, your name, your age, your job, and what you do in your free time?",neutral,0.9196800589561462,0.0
Kush,interviewee,Kush,2,"Yeah, my name is Kush Bhatia.",neutral,0.735862672328949,0.0
Kush,interviewee,Kush,2,I am 22 years old.,neutral,0.7713720798492432,0.0
Kush,interviewee,Kush,2,"I just graduated from Emory University and I work at Visa as a client services associate, and in my free time, I like to explore new restaurants and go to the gym.",positive,0.7742547392845154,0.5485094785690308
Kush,interviewer,D,3,Great.,positive,0.8795907497406006,0.7591814994812012
Kush,interviewer,D,3,And can you tell us a little bit about your engagement with Canva as of now?,neutral,0.9208393692970276,0.0
Kush,interviewee,Kush,4,"As of right now, I don't use Canva primarily as it's not the biggest use within my day to day job at work.",neutral,0.6533189415931702,0.0
Kush,interviewer,D,5,Cool.,positive,0.7078977227210999,0.4157954454421997
Kush,interviewer,D,5,Have you used it in the past before?,neutral,0.9396215677261353,0.0
Kush,interviewee,Kush,6,"Yeah, it was a big thing used throughout my college classes for, like, slide decks to work with people on team presentations and just in my clubs for like marketing reasons.",neutral,0.7768049836158752,0.0
Kush,interviewer,D,7,Hmm.,neutral,0.7122845649719238,0.0
Kush,interviewer,D,7,"So, can you tell me about when you first started using Canva and why you started using it?",neutral,0.9124258756637573,0.0
Kush,interviewer,D,7,"I mean, you touched on it in your previous answer, but I'd love to hear more about when you were first exposed to the platform.",positive,0.6873593330383301,0.37471866607666016
Kush,interviewer,D,7,"And yeah, if you could just articulate a little bit more about certain use cases that you used the platform for.",neutral,0.7793130874633789,0.0
Kush,interviewee,Kush,8,"Yeah, I think I first really used it when I came to college my freshman year, so I guess four years ago.",neutral,0.8006343245506287,0.0
Kush,interviewee,Kush,8,Okay.,neutral,0.5692517757415771,0.0
Kush,interviewee,Kush,8,"When I was trying to join some clubs on campus and I think I applied for one of the marketing positions in one of the business clubs, and I needed to showcase like how I would change what they're currently doing in the club and change it for the future.",neutral,0.8526362180709839,0.0
Kush,interviewee,Kush,8,And I used it mostly for this entrepreneurship club I was in as we were trying to gain clients and gain people to kind of get some funding for our program.,neutral,0.6597055792808533,0.0
Kush,interviewee,Kush,8,So that was the first time I used it.,neutral,0.8639156222343445,0.0
Kush,interviewer,D,9,"Cool, I see.",positive,0.7736520171165466,0.5473040342330933
Kush,interviewer,D,9,"So in high school, you didn't have much exposure to it at all.",neutral,0.7298957705497742,0.0
Kush,interviewee,Kush,10,"Yeah, I don't think so.",negative,0.6048943996429443,-0.20978879928588867
Kush,interviewee,Kush,10,"No, I don't have any.",neutral,0.6157893538475037,0.0
Kush,interviewee,Kush,10,Yeah.,neutral,0.5797717571258545,0.0
Kush,interviewer,D,11,Could I ask what platforms you used instead for like creating digital materials or exploring digital literacy?,neutral,0.8975236415863037,0.0
Kush,interviewee,Kush,12,"Mm, good question.",positive,0.6021692752838135,0.20433855056762695
Kush,interviewee,Kush,12,"I think before that, it was mostly just like using, like Google Slides or... yeah, I know that was mostly like Google Slides.",neutral,0.7496176362037659,0.0
Kush,interviewee,Kush,12,Maybe like Microsoft Illustrator… in school.,neutral,0.8540599942207336,0.0
Kush,interviewer,D,13,Interesting.,positive,0.6659996509552002,0.3319993019104004
Kush,interviewer,D,13,Okay.,neutral,0.5692517757415771,0.0
Kush,interviewer,D,13,"In high school, Microsoft Illustrator?",neutral,0.8723804354667664,0.0
Kush,interviewee,Kush,14,"Okay, I know what it was called.",neutral,0.7358168363571167,0.0
Kush,interviewee,Kush,14,I can't really remember what the name was.,neutral,0.6013582348823547,0.0
Kush,interviewee,Kush,14,"Okay, but like Microsoft, like... what names... whatever they would have in their…",neutral,0.8199288249015808,0.0
Kush,interviewer,D,15,Cool.,positive,0.7078977227210999,0.4157954454421997
Kush,interviewer,D,15,Cool laptops.,positive,0.9074422121047974,0.8148844242095947
Kush,interviewer,D,15,I see.,neutral,0.7033473253250122,0.0
Kush,interviewer,D,16,Okay.,neutral,0.5692517757415771,0.0
Kush,interviewer,D,16,So it was basically what your school already had and what was like already integrated into your school's educational platforms.,neutral,0.9229331612586975,0.0
Kush,interviewee,Kush,17,"Yeah, exactly.",neutral,0.4948466122150421,0.0
Kush,interviewer,D,18,I see.,neutral,0.7033473253250122,0.0
Kush,interviewer,D,18,Okay.,neutral,0.5692517757415771,0.0
Kush,interviewer,D,18,Cool.,positive,0.7078977227210999,0.4157954454421997
Kush,interviewer,D,18,"My next question for you is: when did you stop using Canva and what changed, what exactly changed that led you to stop using it?",neutral,0.8108057975769043,0.0
Kush,interviewee,Kush,19,I think it was when I graduated in May of this year.,neutral,0.8999484181404114,0.0
Kush,interviewee,Kush,19,Mm hmm.,neutral,0.8191004991531372,0.0
Kush,interviewee,Kush,19,"Because I kind of like I was no longer in college clubs, and I wasn't really in an audience area where I needed to create new digital art anymore.",neutral,0.6560273766517639,0.0
Kush,interviewee,Kush,19,"And in my current role, I'm not in that kind of role where I need any marketing tools to talk to clients or, like, showcasing digital arts.",neutral,0.6742978096008301,0.0
Kush,interviewee,Kush,19,So that's kind of been a reason why I haven't used it since then.,neutral,0.580113410949707,0.0
Kush,interviewer,D,20,So have you started using any other tools instead of Canva for any type of digital materials?,neutral,0.9327883124351501,0.0
Kush,interviewee,Kush,21,"I guess in a similar way, but kind of different, and I guess incorporated now it's more so like how to illustrate data, which is through like PowerBI and Tableau.",neutral,0.8852577805519104,0.0
Kush,interviewee,Kush,21,"So it's not the same as Canva where you're making a flyer, but to illustrate like media in some way, I guess those are the main ways that I would use it now.",neutral,0.8356989622116089,0.0
Kush,interviewer,D,22,"Got it, I see.",neutral,0.6246640086174011,0.0
Kush,interviewer,D,22,"Um, and then I guess when you were using Canva in college, were there any particular challenges or frustrations that made Canva kind of hard to use or less valuable to you?",neutral,0.5715859532356262,0.0
Kush,interviewee,Kush,23,"Yeah, I think early on, when I was using on my own, I wouldn't pay for the service, so there were a lot of barriers to like what you could do and what I wanted to convey through like the digital art.",negative,0.527873694896698,-0.055747389793395996
Kush,interviewee,Kush,23,"But once I was able to join some clubs, we would pay for the premium package, and then you were able to like get a lot more out of it and do whatever you really wanted to do.",neutral,0.688015341758728,0.0
Kush,interviewee,Kush,24,"But also, like, I was very basic on what I would create.",negative,0.5679421424865723,-0.13588428497314453
Kush,interviewee,Kush,24,I didn't know like how to use a lot of the tools within Canva.,negative,0.8269321918487549,-0.6538643836975098
Kush,interviewee,Kush,24,I never like really taught myself.,negative,0.7757004499435425,-0.551400899887085
Kush,interviewee,Kush,24,So I guess that's another barrier too.,neutral,0.6339647769927979,0.0
Kush,interviewer,D,25,I see.,neutral,0.7033473253250122,0.0
Kush,interviewer,D,25,Were you ever considering buying Canva Pro for yourself for personal usage at all?,neutral,0.9192814826965332,0.0
Kush,interviewee,Kush,26,"I did consider it and funny enough, now I remember, within school I did take a Canva class.",positive,0.5847277045249939,0.1694554090499878
Kush,interviewee,Kush,27,"We had a Canva class that I did take, and I had to do it for one semester.",neutral,0.8731411099433899,0.0
Kush,interviewee,Kush,27,So I do remember that now actually.,neutral,0.7907034158706665,0.0
Kush,interviewer,D,28,Interesting.,positive,0.6659996509552002,0.3319993019104004
Kush,interviewer,D,28,"Wait, like there was a class?",neutral,0.9181215763092041,0.0
Kush,interviewee,Kush,29,"Jess—yeah, yeah.",neutral,0.4925912320613861,0.0
Kush,interviewee,Kush,29,"So we had like one class that was like you take an Excel class asynchronously for a month or for a semester, and then we had a Canva one, we had an AI one.",neutral,0.913052499294281,0.0
Kush,interviewee,Kush,29,So I’d take a Canva one one semester.,neutral,0.7361471056938171,0.0
Kush,interviewer,D,30,Interesting.,positive,0.6659996509552002,0.3319993019104004
Kush,interviewer,D,30,Can you explain a little bit more about this class and what it entailed?,neutral,0.9311679601669312,0.0
Kush,interviewee,Kush,31,"Yeah, it was mostly how to sell yourself within a corporate setting and within like using a slide deck within Canva, less digital media of like flyers and stuff like that.",neutral,0.8454532027244568,0.0
Kush,interviewee,Kush,31,"But throughout the course, it was… and so we just didn't really have a teacher telling us anything, but we had to create a lot of presentations on certain topics that we were passionate about and also record ourselves on a five-minute presentation and upload it for our, like, teacher I guess who would grade us for it.",neutral,0.7987786531448364,0.0
Kush,interviewer,D,32,"Hmm, I see.",neutral,0.7878797650337219,0.0
Kush,interviewer,D,32,That's super interesting.,positive,0.9717269539833069,0.9434539079666138
Kush,interviewer,D,32,So the class is for like a corporate context.,neutral,0.8778354525566101,0.0
Kush,interviewer,D,32,What is your opinion on Canva within a more professional environment?,neutral,0.9055715203285217,0.0
Kush,interviewee,Kush,33,"Yeah, so I think it's interesting, because I think it is very useful.",positive,0.9698241949081421,0.9396483898162842
Kush,interviewee,Kush,33,"Because I know the program that I'm in, we have like—my role is called client services—and next month is called client services month for our entire company.",neutral,0.5510472655296326,0.0
Kush,interviewee,Kush,33,And I know the people that are on the marketing team primarily use Canva and they're the ones talking to a lot of senior leadership and executive VPs.,neutral,0.8824428915977478,0.0
Kush,interviewee,Kush,33,"And I know it is a strong tool, especially with how AI is being developed into it, so now it's starting a lot easier for a lot of people because they can just put their prompt and now it's connected to like ChatGPT and Copilot.",positive,0.9234488010406494,0.8468976020812988
Kush,interviewee,Kush,34,So I think it is a really great tool.,positive,0.9846410155296326,0.9692820310592651
Kush,interviewee,Kush,34,It just depends on what your role is within corporate America and if you are able to use it or not use it.,neutral,0.8135906457901001,0.0
Kush,interviewer,D,35,"Okay, cool.",positive,0.6889756321907043,0.3779512643814087
Kush,interviewer,D,35,That class is—that's so interesting.,positive,0.9794312119483948,0.9588624238967896
Kush,interviewer,D,35,"I've never heard of like a class that was primarily through Canva, so that's cool.",positive,0.8644734025001526,0.7289468050003052
Kush,interviewer,D,35,Have you heard in college ever of Canva for Campus or Canva for Education along the same vein?,neutral,0.9519847631454468,0.0
Kush,interviewee,Kush,36,"I don't think so, no.",neutral,0.7279993295669556,0.0
Kush,interviewee,Kush,36,I haven't heard that.,neutral,0.807831883430481,0.0
Kush,interviewer,D,37,"Okay, that's totally fine.",positive,0.7965707182884216,0.5931414365768433
Kush,interviewer,D,37,"And then I guess my final question for you is: would you ever consider coming back to Canva and if so, what would that look like?",neutral,0.8937003016471863,0.0
Kush,interviewer,D,37,"And if not, why not?",neutral,0.800401508808136,0.0
Kush,interviewee,Kush,38,"I mean, I think so.",neutral,0.7457614541053772,0.0
Kush,interviewee,Kush,38,"I think one, if it's like a personal reason, I could definitely see myself—if I need a reason to create any digital art, I think it is a good reason.",positive,0.7578781843185425,0.515756368637085
Kush,interviewee,Kush,38,"I was actually thinking about doing it on my own to use it for like decorative purposes for like a lot of the art I want to have in my room, and I know I can connect it in that way.",positive,0.5111292600631714,0.022258520126342773
Kush,interviewee,Kush,39,"So on a personal level, yes, I think I would use it.",positive,0.6140334606170654,0.22806692123413086
Kush,interviewee,Kush,39,"On a professional level, I think if there was ever an opportunity at work where I needed to create something, whether it’s like an employee resource group or if there's an event happening within my— in the Atlanta office or something like that, I would definitely use Canva again.",positive,0.6555961966514587,0.3111923933029175
Kush,interviewee,Kush,40,"So I do see myself using it again, but not right now.",neutral,0.8836862444877625,0.0
Kush,interviewer,D,41,I see.,neutral,0.7033473253250122,0.0
Kush,interviewer,D,41,"Okay, cool.",positive,0.6889756321907043,0.3779512643814087
Kush,interviewer,D,41,Is there anything else that I didn't specifically ask you about that you want to share?,neutral,0.8281152844429016,0.0
Kush,interviewer,D,41,"If not, that's totally fine.",positive,0.5481999516487122,0.09639990329742432
Kush,interviewee,Kush,42,"Um no, I think you got it.",neutral,0.7816435694694519,0.0
Kush,interviewer,D,43,"Okay, cool.",positive,0.6889756321907043,0.3779512643814087
Kush,interviewer,D,43,"Thank you so much, Kush.",positive,0.962536633014679,0.9250732660293579
Kush,interviewee,Kush,44,Of course.,neutral,0.6597288250923157,0.0
Kaveri,interviewer,Navaa,1,"So feel free to tell us a little bit about yourself; name, age, job, what do you do with your time?",neutral,0.8657015562057495,0.0
Kaveri,interviewee,Kaveri,2,My name is Kaveri.,neutral,0.8881644010543823,0.0
Kaveri,interviewee,Kaveri,2,"I'm 19, I'm a sophomore in college.",neutral,0.8950541019439697,0.0
Kaveri,interviewee,Kaveri,2,"Um, I go to Dartmouth.",neutral,0.8875670433044434,0.0
Kaveri,interviewee,Kaveri,2,"I guess my job is that I'm a student, um, and I am studying bio, CS, anthropology, etc, and, and pre-med, yeah, I guess that's it,",neutral,0.7835543751716614,0.0
Kaveri,interviewer,Navaa,3,"Ok, the big, sort of, like overarching question that kind of shapes the rest of the interview is, would you describe yourself as like a current, active user of Canva; or, would you describe yourself as someone that maybe used Canva in the past, but doesn't anymore, or just doesn't use Canva at all.",neutral,0.8716854453086853,0.0
Kaveri,interviewee,Kaveri,4,I'm definitely like a current active user of Canva.,neutral,0.6614464521408081,0.0
Kaveri,interviewer,Navaa,5,"So first and foremost, I do know that Dartmouth does have a version of Canva for campus, some kind of like Canva premium partnership.",neutral,0.8653413653373718,0.0
Kaveri,interviewer,Navaa,5,"So do you personally, through Dartmouth, have a Canva pro subscription, or just on the personal side, like, have you bought your own?",neutral,0.9231919050216675,0.0
Kaveri,interviewer,Navaa,5,"And if so, how long have you had it for?",neutral,0.9382160902023315,0.0
Kaveri,interviewee,Kaveri,6,"Yeah, I have the Dartmouth subscription, and I've had it, I guess, for, like, however long I've been in college.",neutral,0.67598557472229,0.0
Kaveri,interviewee,Kaveri,6,"So, like, what, like, a year and a half now,",neutral,0.9277452826499939,0.0
Kaveri,interviewer,Navaa,7,What would you say is the biggest value that Canva provides for you currently?,positive,0.5480225086212158,0.09604501724243164
Kaveri,interviewer,Navaa,7,"And why do you, like, use and choose Canada uniquely.",neutral,0.5915567874908447,0.0
Kaveri,interviewee,Kaveri,8,"I do social media stuff for, um, the debate team that I'm on, as well as for the Global Health Coalition that I lead, and so it's really useful for, like promotional information to like just post like different things that different people are doing.",positive,0.5352779030799866,0.07055580615997314
Kaveri,interviewee,Kaveri,8,"Things that, like my clubs have been doing, and it's like a cool way to reach people, especially on like Instagram and also through email, because you can have like cool flyers and things like that.",positive,0.918958306312561,0.8379166126251221
Kaveri,interviewee,Kaveri,8,"I feel like I use Canva because it's like, the only design platform that I really know how to use.",positive,0.7113794088363647,0.4227588176727295
Kaveri,interviewee,Kaveri,8,"I guess there's, like, Adobe, but I don't really know if you can make posters on it.",neutral,0.8090955018997192,0.0
Kaveri,interviewee,Kaveri,8,I'm sure there's a bunch.,neutral,0.5955435037612915,0.0
Kaveri,interviewee,Kaveri,8,"I think Canva is, like, one, the most well known, and two, it's very user friendly.",positive,0.9345247149467468,0.8690494298934937
Kaveri,interviewee,Kaveri,8,"And I used it a bunch of in high school, so I'm just kept using it here.",neutral,0.6826452612876892,0.0
Kaveri,interviewee,Kaveri,8,"And also, like, all of the upperclassmen that I know who had positions that I have now used Canva, so we have the templates and all the things for it.",neutral,0.7909294366836548,0.0
Kaveri,interviewee,Kaveri,8,"So it's just, it makes sense to just be able to use it.",neutral,0.59092116355896,0.0
Kaveri,interviewer,Navaa,9,"Yeah, that makes a lot of sense.",positive,0.7292767763137817,0.4585535526275635
Kaveri,interviewer,Navaa,9,"We're definitely interested in the sort of like timeline of, if the only thing you've been exposed to is Canva, is the reason you're using it is because, like, a unique feature of Canva?",neutral,0.5406444072723389,0.0
Kaveri,interviewee,Kaveri,10,"So I can't, yeah, sorry, I can't say because I, like, have not used any other design platforms.",negative,0.5707409977912903,-0.14148199558258057
Kaveri,interviewer,Navaa,11,"All right, so what are some reasons you would stop using Canva?",neutral,0.7394349575042725,0.0
Kaveri,interviewer,Navaa,11,Have you switched to another design tool before?,neutral,0.8998746275901794,0.0
Kaveri,interviewer,Navaa,11,"And if yes, which one and why?",neutral,0.9129047989845276,0.0
Kaveri,interviewer,Navaa,11,That’s a lot of questions.,negative,0.5723035931587219,-0.14460718631744385
Kaveri,interviewer,Navaa,11,Wow.,positive,0.6795675754547119,0.35913515090942383
Kaveri,interviewee,Kaveri,12,The only other thing I've used is for my research.,neutral,0.8954007029533386,0.0
Kaveri,interviewee,Kaveri,12,"Well, I used to do cognitive psychology research, and for that research, we would run behavioral studies, and so we need to advertise them to people to be able to come to us and do them.",neutral,0.8417413830757141,0.0
Kaveri,interviewee,Kaveri,12,And I used to have to make flyers.,neutral,0.7771850228309631,0.0
Kaveri,interviewee,Kaveri,12,"And instead of, like, going through all of the like, work of making a flyer on Canva, I just asked chatGPT to make it for me.",neutral,0.6762522459030151,0.0
Kaveri,interviewee,Kaveri,12,"And it was a lot easier, because I just, like, plugged in the things that I wanted, and it spit me out something.",positive,0.6866289377212524,0.3732578754425049
