interviewee,role,speaker,line_number,sentence,vader_compound,vader_label,sentence_lower,mentions_canva,mentions_other_tool,professional_keywords,canva_prof_context
Kaveri,interviewee,Kaveri,12,"And it was a lot easier, because I just, like, plugged in the things that I wanted, and it spit me out something.",0.6486,positive,"and it was a lot easier, because i just, like, plugged in the things that i wanted, and it spit me out something.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"It just took a while, and I had to, like, make a bunch of tweets.",0.3612,positive,"it just took a while, and i had to, like, make a bunch of tweets.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"But I was very pressed for time, and it was just fast.",0.0,neutral,"but i was very pressed for time, and it was just fast.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"So I think as llms become more efficient and accurate at making flyers and posters, I feel like it will render Canva a little bit less useful, because also, like, I'm not like, a graphic designer.",0.8987,positive,"so i think as llms become more efficient and accurate at making flyers and posters, i feel like it will render canva a little bit less useful, because also, like, i'm not like, a graphic designer.",True,False,False,False
Kaveri,interviewee,Kaveri,12,"I'm not someone that wants to be spending, like, a ton of time making flyers on Canva.",0.3612,positive,"i'm not someone that wants to be spending, like, a ton of time making flyers on canva.",True,False,False,False
Kaveri,interviewee,Kaveri,12,"And I'm like, not a super artsy person.",-0.1645,negative,"and i'm like, not a super artsy person.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"And so like, the quicker I can get something done and post it or put up, the easier it is for me.",0.6801,positive,"and so like, the quicker i can get something done and post it or put up, the easier it is for me.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"So that's why I like platforms that just, like, do it for you.",0.6734,positive,"so that's why i like platforms that just, like, do it for you.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"Like you feed it the information, and it does it for you.",0.3612,positive,"like you feed it the information, and it does it for you.",False,False,False,False
Kaveri,interviewee,Kaveri,12,So I think my problem is that like chat GPT is not great at doing it.,-0.58,negative,so i think my problem is that like chat gpt is not great at doing it.,False,False,False,False
Kaveri,interviewee,Kaveri,12,"And I know there's other platforms like like Google, deep seek or whatever.",0.6124,positive,"and i know there's other platforms like like google, deep seek or whatever.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"There's like Gemini, well, there's a bunch of different like llms that I'm sure can do similar things.",0.8126,positive,"there's like gemini, well, there's a bunch of different like llms that i'm sure can do similar things.",False,False,False,False
Kaveri,interviewee,Kaveri,12,"But I feel like once they become advanced enough, then I will probably stop using Canva, or when my subscription ends, because, yeah, then I don't really want to.",0.6239,positive,"but i feel like once they become advanced enough, then i will probably stop using canva, or when my subscription ends, because, yeah, then i don't really want to.",True,False,False,False
Kaveri,interviewee,Kaveri,12,I feel like Canva Pro is really useful.,0.6901,positive,i feel like canva pro is really useful.,True,False,False,False
Kaveri,interviewer,Navaa,13,"Yeah, that actually that feeds into like, two, like, really interesting, like, sort of auxiliary questions, like, so Canva does have AI features right now, right?",0.9216,positive,"yeah, that actually that feeds into like, two, like, really interesting, like, sort of auxiliary questions, like, so canva does have ai features right now, right?",True,False,False,False
Kaveri,interviewer,Navaa,13,Do you find yourself using those?,0.0,neutral,do you find yourself using those?,False,False,False,False
Kaveri,interviewer,Navaa,13,And would you appreciate more AI features specifically?,0.4019,positive,and would you appreciate more ai features specifically?,False,False,False,False
Kaveri,interviewer,Navaa,13,"What do you see as like, the relationship between your use of Canva and then, like, AI?",0.6124,positive,"what do you see as like, the relationship between your use of canva and then, like, ai?",True,False,False,False
Kaveri,interviewee,Kaveri,14,I want more AI features.,0.0772,positive,i want more ai features.,False,False,False,False
Kaveri,interviewee,Kaveri,14,I just wanted to do it for me.,0.0,neutral,i just wanted to do it for me.,False,False,False,False
Kaveri,interviewee,Kaveri,14,"Like, I want to give it information, and I just wanted to spit out a flyer for me, because sometimes I also just don't know how I want to design a flyer.",0.4767,positive,"like, i want to give it information, and i just wanted to spit out a flyer for me, because sometimes i also just don't know how i want to design a flyer.",False,False,False,False
Kaveri,interviewee,Kaveri,14,"I'm like, Just do it, I don't want to have to figure out, like, what color I want and what shape I want, or whatever.",0.5162,positive,"i'm like, just do it, i don't want to have to figure out, like, what color i want and what shape i want, or whatever.",False,False,False,False
Kaveri,interviewee,Kaveri,14,"Like, I know that Google Slides has this feature where, like, you can design a slide, and then it'll give you explore options, and it'll change the style of the slides for you based on things that it thinks it looks nice to do.",0.7783,positive,"like, i know that google slides has this feature where, like, you can design a slide, and then it'll give you explore options, and it'll change the style of the slides for you based on things that it thinks it looks nice to do.",False,False,False,False
Kaveri,interviewee,Kaveri,14,"I think this has been around for like, 10 years now.",0.3612,positive,"i think this has been around for like, 10 years now.",False,False,False,False
Kaveri,interviewee,Kaveri,14,"Before llms became a huge thing, and I really liked that, I said a lot in like, middle and high school.",0.7841,positive,"before llms became a huge thing, and i really liked that, i said a lot in like, middle and high school.",False,False,False,False
Kaveri,interviewee,Kaveri,14,"And I feel like if Canva had something like that where, like, even if you, like, made your flyer and then had, like, suggested options for how to make it better, I don't know.",0.9246,positive,"and i feel like if canva had something like that where, like, even if you, like, made your flyer and then had, like, suggested options for how to make it better, i don't know.",True,False,False,False
Kaveri,interviewee,Kaveri,14,Maybe it does.,0.0,neutral,maybe it does.,False,False,False,False
Kaveri,interviewee,Kaveri,14,"I'm not, like, very well versed in the Canva features, but I feel like that could be nice, because especially someone who's not, like, super design heavy, I like, would appreciate more aid in trying to design these things.",-0.7214,negative,"i'm not, like, very well versed in the canva features, but i feel like that could be nice, because especially someone who's not, like, super design heavy, i like, would appreciate more aid in trying to design these things.",True,False,False,False
Kaveri,interviewer,Navaa,15,Got it.,0.0,neutral,got it.,False,False,False,False
Kaveri,interviewer,Navaa,15,"Yeah, it’s really interesting to see, like, just like, what the average student does want in terms of AI features, because I think it's something that you know could just be interesting to explore.",0.9097,positive,"yeah, it’s really interesting to see, like, just like, what the average student does want in terms of ai features, because i think it's something that you know could just be interesting to explore.",False,False,False,False
Kaveri,interviewer,Navaa,15,"And then with like, your subscription expiring post grad.",0.3612,positive,"and then with like, your subscription expiring post grad.",False,False,False,False
Kaveri,interviewer,Navaa,15,Do you see yourself potentially upgrading to Canva pro once that expires?,0.0,neutral,do you see yourself potentially upgrading to canva pro once that expires?,True,False,False,False
Kaveri,interviewee,Kaveri,16,"No, yeah, I mean, I don't really know why I'd have a reason to use Canva after I graduate.",0.0,neutral,"no, yeah, i mean, i don't really know why i'd have a reason to use canva after i graduate.",True,False,False,False
Kaveri,interviewee,Kaveri,16,"I'm not, like, managing social media or, like, making flyers for things that's true in the future.",-0.1078,negative,"i'm not, like, managing social media or, like, making flyers for things that's true in the future.",False,False,False,False
Kaveri,interviewee,Kaveri,16,I guess in med school or doing research for something I would need to put something up.,0.0,neutral,i guess in med school or doing research for something i would need to put something up.,False,False,False,False
Kaveri,interviewee,Kaveri,16,"But I think the peak functionality for Canva, like, the peak demographic that Canva caters to is students or people who have jobs in social media or graphic design or things like that, and my dad is not, like, designing flyers for his job, right?",0.8674,positive,"but i think the peak functionality for canva, like, the peak demographic that canva caters to is students or people who have jobs in social media or graphic design or things like that, and my dad is not, like, designing flyers for his job, right?",True,False,False,False
Kaveri,interviewee,Kaveri,16,And so I don't really need a Canva subscription.,0.0,neutral,and so i don't really need a canva subscription.,True,False,False,False
Kaveri,interviewee,Kaveri,16,"I didn't have a Canva pro subscription in high school, or I don't.",0.0,neutral,"i didn't have a canva pro subscription in high school, or i don't.",True,False,False,False
Kaveri,interviewee,Kaveri,16,Did Newton South have a subscription?,0.0,neutral,did newton south have a subscription?,False,False,False,False
Kaveri,interviewee,Kaveri,16,I don't know.,0.0,neutral,i don't know.,False,False,False,False
Kaveri,interviewee,Kaveri,16,"I don't think we did, but I'm just like, I don't really like, I don't really think I do, and I think if I needed to use Canva, I'm not gonna---the once a year I might need to use Canva I'm not gonna pay for a subscription.",0.7872,positive,"i don't think we did, but i'm just like, i don't really like, i don't really think i do, and i think if i needed to use canva, i'm not gonna---the once a year i might need to use canva i'm not gonna pay for a subscription.",True,False,False,False
Kaveri,interviewer,Navaa,17,I get it.,0.0,neutral,i get it.,False,False,False,False
Kaveri,interviewer,Navaa,17,"With your current usage of Canva, do you see that as like, like you mentioned only using it for flyers and things of that nature.",0.6124,positive,"with your current usage of canva, do you see that as like, like you mentioned only using it for flyers and things of that nature.",True,False,False,False
Kaveri,interviewer,Navaa,17,Do you find yourself using Canva for anything like academic at all?,0.3612,positive,do you find yourself using canva for anything like academic at all?,True,False,False,False
Kaveri,interviewer,Navaa,17,"Like, I know of some people that do projects on Canva pretty often.",0.6908,positive,"like, i know of some people that do projects on canva pretty often.",True,False,False,False
Kaveri,interviewer,Navaa,17,Is it something you find yourself doing?,0.0,neutral,is it something you find yourself doing?,False,False,False,False
Kaveri,interviewer,Navaa,17,Are you more in the Google ecosystem?,0.0,neutral,are you more in the google ecosystem?,False,False,False,False
Kaveri,interviewee,Kaveri,18,"Sure, yeah.",0.5423,positive,"sure, yeah.",False,False,False,False
Kaveri,interviewee,Kaveri,18,"I mean, I do make some slideshows on Canva.",0.0,neutral,"i mean, i do make some slideshows on canva.",True,False,False,False
Kaveri,interviewee,Kaveri,18,"I think Google Slides is generally easier to use in a lot of ways, because there's less features, so I just kind of slap everything on.",0.4779,positive,"i think google slides is generally easier to use in a lot of ways, because there's less features, so i just kind of slap everything on.",False,False,False,False
Kaveri,interviewee,Kaveri,18,"But also, to be fair, like, I'm probably not the best person to ask this question to, because the vast majority of my classes aren't project based.",0.165,positive,"but also, to be fair, like, i'm probably not the best person to ask this question to, because the vast majority of my classes aren't project based.",False,False,False,False
Kaveri,interviewee,Kaveri,18,"Like, I'm not a humanities student.",0.3612,positive,"like, i'm not a humanities student.",False,False,False,False
Kaveri,interviewee,Kaveri,18,"I'm not, like, making a ton of projects for class, and my STEM classes, I'm taking exams, and so if I am making slideshows I'm probably doing it really quickly on Google Slides, and not paying too much attention to the aesthetics, just because it's not that important to me.",-0.4023,negative,"i'm not, like, making a ton of projects for class, and my stem classes, i'm taking exams, and so if i am making slideshows i'm probably doing it really quickly on google slides, and not paying too much attention to the aesthetics, just because it's not that important to me.",False,False,False,False
Kaveri,interviewee,Kaveri,18,I think the content is more important.,0.2716,positive,i think the content is more important.,False,False,False,False
Kaveri,interviewee,Kaveri,18,"But I can also see why some people would care more about it and I definitely cared more about it in like, High School.",0.9413,positive,"but i can also see why some people would care more about it and i definitely cared more about it in like, high school.",False,False,False,False
Kaveri,interviewee,Kaveri,18,"Also, if I'm like, making a presentation for something fun then, yes, but if it's, like, an academic presentation like I just had, an anthropology presentation that I had to make, and it was just on Google Slides, and I just slapped some photos on there.",0.882,positive,"also, if i'm like, making a presentation for something fun then, yes, but if it's, like, an academic presentation like i just had, an anthropology presentation that i had to make, and it was just on google slides, and i just slapped some photos on there.",False,False,False,False
Kaveri,interviewee,Kaveri,18,"And I just didn't, I wasn't really thinking about the aesthetics that much, but like, I also made a, I did a presentation in like, AP Lit in high school, and I did care a lot about it, and I thought it was really fun.",0.9493,positive,"and i just didn't, i wasn't really thinking about the aesthetics that much, but like, i also made a, i did a presentation in like, ap lit in high school, and i did care a lot about it, and i thought it was really fun.",False,False,False,False
Kaveri,interviewee,Kaveri,18,And I think Canva is really especially great for multimedia presentations when you're trying to embed a lot of different features into it.,0.688,positive,and i think canva is really especially great for multimedia presentations when you're trying to embed a lot of different features into it.,True,False,False,False
Kaveri,interviewee,Kaveri,18,"But unfortunately, like, that's just not the, I don't take classes that really are that project based right now?",0.0387,neutral,"but unfortunately, like, that's just not the, i don't take classes that really are that project based right now?",False,False,False,False
Kaveri,interviewer,Navaa,19,That makes a lot of sense.,0.0,neutral,that makes a lot of sense.,False,False,False,False
Kaveri,interviewer,Navaa,19,"It does make intuitive sense, like a stem student probably wouldn’t need to be using it as much.",0.3612,positive,"it does make intuitive sense, like a stem student probably wouldn’t need to be using it as much.",False,False,False,False
Kaveri,interviewer,Navaa,19,And then what do you find are your current pain points when using Canva?,-0.5106,negative,and then what do you find are your current pain points when using canva?,True,False,False,False
Kaveri,interviewer,Navaa,19,What do you think can be like improved about your experience?,0.6808,positive,what do you think can be like improved about your experience?,False,False,False,False
Kaveri,interviewee,Kaveri,20,I think sometimes it's hard to find some of the features.,-0.1027,negative,i think sometimes it's hard to find some of the features.,False,False,False,False
Kaveri,interviewee,Kaveri,20,"There's just like, a lot going on.",0.3612,positive,"there's just like, a lot going on.",False,False,False,False
Kaveri,interviewee,Kaveri,20,"I think the user face could be a little bit more minimalistic, I want to say, like, just not have a ton of stuff everywhere.",0.4728,positive,"i think the user face could be a little bit more minimalistic, i want to say, like, just not have a ton of stuff everywhere.",False,False,False,False
Kaveri,interviewee,Kaveri,20,"And I'm also just not very tech savvy, and so I'm, like, constantly trying to find different things.",0.4173,positive,"and i'm also just not very tech savvy, and so i'm, like, constantly trying to find different things.",False,False,False,False
Kaveri,interviewee,Kaveri,20,"Or maybe if there was an easier help manual to look at that you could see what the features are, maybe there is, again, like, I don't know that much, but I just think it may be finding ways to make it easier to search for features.",0.802,positive,"or maybe if there was an easier help manual to look at that you could see what the features are, maybe there is, again, like, i don't know that much, but i just think it may be finding ways to make it easier to search for features.",False,False,False,False
Kaveri,interviewer,Navaa,21,"Yeah, that makes a lot of sense.",0.296,positive,"yeah, that makes a lot of sense.",False,False,False,False
Kaveri,interviewer,Navaa,21,"I think as of now, there are some Canva tutorials that are up and, like, freely available, but I really don't think anyone's seeking them out.",0.4019,positive,"i think as of now, there are some canva tutorials that are up and, like, freely available, but i really don't think anyone's seeking them out.",True,False,False,False
Kaveri,interviewer,Navaa,21,"And going to be like, I should watch a Canva tutorial and, like, how to use this feature.",0.6124,positive,"and going to be like, i should watch a canva tutorial and, like, how to use this feature.",True,False,False,False
Kaveri,interviewee,Kaveri,22,"Yeah, I don’t want to watch a video to know how to use it.",0.3612,positive,"yeah, i don’t want to watch a video to know how to use it.",False,False,False,False
Kaveri,interviewee,Kaveri,22,"Like, I just want to be able to be like, maybe in a help search thing.",0.7906,positive,"like, i just want to be able to be like, maybe in a help search thing.",False,False,False,False
Kaveri,interviewee,Kaveri,22,"Like, how do I make the gradient of this more transparent, or whatever?",0.3612,positive,"like, how do i make the gradient of this more transparent, or whatever?",False,False,False,False
Kaveri,interviewee,Kaveri,22,"And then it'll be like, Oh, yeah.",0.5719,positive,"and then it'll be like, oh, yeah.",False,False,False,False
Kaveri,interviewee,Kaveri,22,"I'd be like, click this button to do this.",0.3612,positive,"i'd be like, click this button to do this.",False,False,False,False
Kaveri,interviewee,Kaveri,22,You know?,0.0,neutral,you know?,False,False,False,False
Kaveri,interviewer,Navaa,23,"Yeah, that makes sense, time wise, for sure.",0.765,positive,"yeah, that makes sense, time wise, for sure.",False,False,False,False
Kaveri,interviewer,Navaa,23,"And then, oh, that's another question.",0.0,neutral,"and then, oh, that's another question.",False,False,False,False
Kaveri,interviewer,Navaa,23,What are specific use cases in which you have used Canva for something?,0.0,neutral,what are specific use cases in which you have used canva for something?,True,False,False,False
Kaveri,interviewee,Kaveri,24,"Okay, um, when we were doing recruitment to get people to try out for our debate team, I was doing a lot of promotional flyers.",0.2263,positive,"okay, um, when we were doing recruitment to get people to try out for our debate team, i was doing a lot of promotional flyers.",False,False,False,False
Kaveri,interviewee,Kaveri,24,"Like, when I was making posts about exec boards for different clubs, like, we were putting out flyers.",0.6124,positive,"like, when i was making posts about exec boards for different clubs, like, we were putting out flyers.",False,False,False,False
Kaveri,interviewee,Kaveri,24,We were putting out Instagram posts with all the people on them.,0.0,neutral,we were putting out instagram posts with all the people on them.,False,False,False,False
Kaveri,interviewee,Kaveri,24,"We, also do like, when we're sending out mass emails about fundraisers that we have, or different things that different clubs are trying to do, and we're trying to raise money, we'll put flyers in an email that gets sent out to schools, like, just different things like that.",0.7579,positive,"we, also do like, when we're sending out mass emails about fundraisers that we have, or different things that different clubs are trying to do, and we're trying to raise money, we'll put flyers in an email that gets sent out to schools, like, just different things like that.",False,False,False,False
Kaveri,interviewer,Navaa,25,And then I guess you already touched on this.,0.0,neutral,and then i guess you already touched on this.,False,False,False,False
Kaveri,interviewer,Navaa,25,We did already touch on this.,0.0,neutral,we did already touch on this.,False,False,False,False
Kaveri,interviewer,Navaa,25,"Like, what are some specific changes or improvements that Canva should make to fit your specific needs better,",0.8481,positive,"like, what are some specific changes or improvements that canva should make to fit your specific needs better,",True,False,False,False
Kaveri,interviewee,Kaveri,26,"Just making it faster to be able to generate things, especially like posters and Instagram posts and flyers.",0.4201,positive,"just making it faster to be able to generate things, especially like posters and instagram posts and flyers.",False,False,False,False
Kaveri,interviewee,Kaveri,26,Things that would just make things more efficient.,0.4754,positive,things that would just make things more efficient.,False,False,False,False
Kaveri,interviewer,Navaa,27,"Yeah, gorgeous, okay, that is everything on my question list, anything, anything miscellaneous that you feel like you just didn't get to share about Canva?",0.8277,positive,"yeah, gorgeous, okay, that is everything on my question list, anything, anything miscellaneous that you feel like you just didn't get to share about canva?",True,False,False,False
Kaveri,interviewee,Kaveri,28,I don't think so.,0.0,neutral,i don't think so.,False,False,False,False
Kaveri,interviewee,Kaveri,28,"I mean, I think it's pretty cool that it exists.",0.6705,positive,"i mean, i think it's pretty cool that it exists.",False,False,False,False
Kaveri,interviewee,Kaveri,28,I'm happy that it does.,0.5719,positive,i'm happy that it does.,False,False,False,False
Kaveri,interviewee,Kaveri,28,And I think there are people who benefit a lot from it more than I do.,0.4588,positive,and i think there are people who benefit a lot from it more than i do.,False,False,False,False
Kaveri,interviewee,Kaveri,28,But I think it's a really cool platform.,0.5251,positive,but i think it's a really cool platform.,False,False,False,False
Kaveri,interviewee,Kaveri,28,"And I also think it's like, given, like, there are way more complicated platforms out there, like a lot of the Adobe software, like, I think it's relatively easy to use for, like, a noob.",0.9217,positive,"and i also think it's like, given, like, there are way more complicated platforms out there, like a lot of the adobe software, like, i think it's relatively easy to use for, like, a noob.",False,False,False,False
Sarah,interviewer,Navaa,1,"Excellent, so just tell me a little bit about yourself, so your name, your occupation, what you keep yourself busy with in your free time, stuff like that.",0.8591,positive,"excellent, so just tell me a little bit about yourself, so your name, your occupation, what you keep yourself busy with in your free time, stuff like that.",False,False,False,False
Sarah,interviewee,Sarah,2,Okay.,0.2263,positive,okay.,False,False,False,False
Sarah,interviewee,Sarah,2,So my name is Sarah.,0.0,neutral,so my name is sarah.,False,False,False,False
Sarah,interviewee,Sarah,2,I'm an after school science teacher at Crossroads school in Santa Monica.,0.0,neutral,i'm an after school science teacher at crossroads school in santa monica.,False,False,False,False
Sarah,interviewee,Sarah,2,I'm also the diversity equity and inclusion coordinator for upper school.,0.0,neutral,i'm also the diversity equity and inclusion coordinator for upper school.,False,False,False,False
Sarah,interviewee,Sarah,2,"Um, and yeah, that's my career and my free time.",0.6705,positive,"um, and yeah, that's my career and my free time.",False,False,False,False
Sarah,interviewee,Sarah,2,I love just putting on workshops for teachers and talking about education.,0.6369,positive,i love just putting on workshops for teachers and talking about education.,False,False,False,False
Sarah,interviewee,Sarah,2,"I also am really passionate about nature, so I love spending time with the beach and just anywhere with trees.",0.8767,positive,"i also am really passionate about nature, so i love spending time with the beach and just anywhere with trees.",False,False,False,False
Sarah,interviewee,Sarah,2,"Um, and yeah.",0.296,positive,"um, and yeah.",False,False,False,False
Sarah,interviewer,Navaa,3,"On a scale from one to three, with one being the least, or, I guess, 0 to 3, with the zero being the least, and 3 being the most, how would you describe your, like, digital literacy, enabled or ability to use technology?",0.5859,positive,"on a scale from one to three, with one being the least, or, i guess, 0 to 3, with the zero being the least, and 3 being the most, how would you describe your, like, digital literacy, enabled or ability to use technology?",False,False,False,False
Sarah,interviewee,Sarah,4,"Yeah, I would say I'm not an expert.",0.296,positive,"yeah, i would say i'm not an expert.",False,False,False,False
Sarah,interviewee,Sarah,4,"I would give myself, like, a 2.5 .",0.3612,positive,"i would give myself, like, a 2.5 .",False,False,False,False
Sarah,interviewee,Sarah,4,"I always, like, try and learn and stay up to date with things.",0.3612,positive,"i always, like, try and learn and stay up to date with things.",False,False,False,False
Sarah,interviewee,Sarah,4,"So, yeah, I think 2.5 out of three.",0.3597,positive,"so, yeah, i think 2.5 out of three.",False,False,False,False
Sarah,interviewer,Navaa,5,"Amazing, okay.",0.6908,positive,"amazing, okay.",False,False,False,False
Sarah,interviewer,Navaa,5,"Um, and would you describe yourself as a current Canva user, and if so, how?",0.0,neutral,"um, and would you describe yourself as a current canva user, and if so, how?",True,False,False,False
Sarah,interviewee,Sarah,6,"Yeah, so I use it literally every day.",0.296,positive,"yeah, so i use it literally every day.",False,False,False,False
Sarah,interviewee,Sarah,6,"I have my student slideshows, my slideshows for my classes.",0.0,neutral,"i have my student slideshows, my slideshows for my classes.",False,False,False,False
Sarah,interviewee,Sarah,6,"I make them on Canva, they're interactive.",0.0,neutral,"i make them on canva, they're interactive.",True,False,False,False
Sarah,interviewee,Sarah,6,I give my students access to them.,0.0,neutral,i give my students access to them.,False,False,False,False
Sarah,interviewee,Sarah,6,"I also assign my students assignments through Canva, like making a digital poster.",0.3612,positive,"i also assign my students assignments through canva, like making a digital poster.",True,False,False,False
Sarah,interviewee,Sarah,6,"Um, yeah, I'm a huge fan.",0.7003,positive,"um, yeah, i'm a huge fan.",False,False,False,False
Sarah,interviewee,Sarah,6,"There's, I'm sure there's so much more functionality to Canada.",0.3182,positive,"there's, i'm sure there's so much more functionality to canada.",False,False,False,False
Sarah,interviewee,Sarah,6,"I've tried to, um, attend their, you know, when they have those big events that hasn't worked out yet, but I'm hoping to attend one soon.",0.5719,positive,"i've tried to, um, attend their, you know, when they have those big events that hasn't worked out yet, but i'm hoping to attend one soon.",False,False,False,False
Sarah,interviewer,Navaa,7,"Yeah, that's amazing.",0.7184,positive,"yeah, that's amazing.",False,False,False,False
Sarah,interviewer,Navaa,7,"And, like, on that note, would you say that you find yourself using Canva help guides a lot?",0.6369,positive,"and, like, on that note, would you say that you find yourself using canva help guides a lot?",True,False,False,False
Sarah,interviewer,Navaa,7,"And for the design school, or those features that you've used before, what do you think of them?",0.0,neutral,"and for the design school, or those features that you've used before, what do you think of them?",False,False,False,False
Sarah,interviewee,Sarah,8,"So, I think I've used the YouTube tutorials that Canva has.",0.0,neutral,"so, i think i've used the youtube tutorials that canva has.",True,False,False,False
Sarah,interviewee,Sarah,8,"Those are mostly what I use to, like, find out how to use new things or how to do something specific about it, for sure.",0.5859,positive,"those are mostly what i use to, like, find out how to use new things or how to do something specific about it, for sure.",False,False,False,False
Sarah,interviewer,Navaa,9,What are some reasons why you would stop using the Canva for education that Crossroads offers?,-0.296,negative,what are some reasons why you would stop using the canva for education that crossroads offers?,True,False,False,False
Sarah,interviewer,Navaa,9,And have you switched to another design tool before?,0.0,neutral,and have you switched to another design tool before?,False,False,False,False
Sarah,interviewer,Navaa,9,"If yes, which one?",0.4019,positive,"if yes, which one?",False,False,False,False
Sarah,interviewee,Sarah,10,"I just really appreciate that it's free for teachers and students, and honestly, the accessibility is what makes me use it.",0.8516,positive,"i just really appreciate that it's free for teachers and students, and honestly, the accessibility is what makes me use it.",False,False,False,False
Sarah,interviewee,Sarah,10,And the only reason I wouldn't use it is it was not accessible to teachers and students.,0.0,neutral,and the only reason i wouldn't use it is it was not accessible to teachers and students.,False,False,False,False
Sarah,interviewer,Navaa,11,"Yeah, absolutely.",0.296,positive,"yeah, absolutely.",False,False,False,False
Sarah,interviewer,Navaa,11,"Um, and what do you find are your current pain points and issues when using Canva?",-0.5106,negative,"um, and what do you find are your current pain points and issues when using canva?",True,False,False,False
Sarah,interviewee,Sarah,12,"Honestly, nothing that I can really think of yet.",0.4588,positive,"honestly, nothing that i can really think of yet.",False,False,False,False
Sarah,interviewee,Sarah,12,"I've been able to do pretty much everything I've wanted to do on there, embedding videos, assigning stuff, hyperlinking.",0.4939,positive,"i've been able to do pretty much everything i've wanted to do on there, embedding videos, assigning stuff, hyperlinking.",False,False,False,False
Sarah,interviewee,Sarah,12,"Um, I feel like it's very user friendly for education.",0.7165,positive,"um, i feel like it's very user friendly for education.",False,False,False,False
Sarah,interviewee,Sarah,12,"Yeah, I can't, honestly, I can't think of anything that I don't like or I haven't or any issues that I've come across.",-0.3378,negative,"yeah, i can't, honestly, i can't think of anything that i don't like or i haven't or any issues that i've come across.",False,False,False,False
Sarah,interviewer,Navaa,13,"So when you're doing, like, more administrative functions on Canva, like, adding students to classes, doing whatever you need to give your students access to Canva, how has that process been for you?",0.6124,positive,"so when you're doing, like, more administrative functions on canva, like, adding students to classes, doing whatever you need to give your students access to canva, how has that process been for you?",True,False,False,False
Sarah,interviewee,Sarah,14,It's been very easy.,0.4927,positive,it's been very easy.,False,False,False,False
Sarah,interviewee,Sarah,14,"I think the thing that I don't like on my end, my institution is, most schools don't make it easy to link Canva assignments to our school website.",-0.5448,negative,"i think the thing that i don't like on my end, my institution is, most schools don't make it easy to link canva assignments to our school website.",True,False,False,False
Sarah,interviewee,Sarah,14,"When I used to use Google Classroom, I think Canva had a lot of linking with Google Classroom.",0.0,neutral,"when i used to use google classroom, i think canva had a lot of linking with google classroom.",True,False,False,False
Sarah,interviewee,Sarah,14,"But now our school wants us to use their own interface called Blackbod, and so that's the only thing, I just wish my school's website allowed for more functionality with Canva.",0.5499,positive,"but now our school wants us to use their own interface called blackbod, and so that's the only thing, i just wish my school's website allowed for more functionality with canva.",True,False,False,False
Sarah,interviewer,Navaa,15,"Yeah, absolutely.",0.296,positive,"yeah, absolutely.",False,False,False,False
Sarah,interviewer,Navaa,15,"When you're doing offboarding, which I understand, is, like, still a manual process, when, like, students move from one grade to the next, or when students graduate from high school.",0.6124,positive,"when you're doing offboarding, which i understand, is, like, still a manual process, when, like, students move from one grade to the next, or when students graduate from high school.",False,False,False,False
Sarah,interviewer,Navaa,15,"Is that difficult to do, or do you find that students just, like, move their data elsewhere?",0.0,neutral,"is that difficult to do, or do you find that students just, like, move their data elsewhere?",False,False,False,False
Sarah,interviewer,Navaa,15,How does that really work?,0.0,neutral,how does that really work?,False,False,False,False
Sarah,interviewee,Sarah,16,"Ooh, to be honest, I haven't experienced that yet.",0.5106,positive,"ooh, to be honest, i haven't experienced that yet.",False,False,False,False
Sarah,interviewee,Sarah,16,I haven't tried to do that yet.,0.0,neutral,i haven't tried to do that yet.,False,False,False,False
Sarah,interviewee,Sarah,16,It's definitely something that some educators have done.,0.4019,positive,it's definitely something that some educators have done.,False,False,False,False
Sarah,interviewer,Navaa,17,What are some changes or improvements that you think Canva can make to fit your needs better?,0.7717,positive,what are some changes or improvements that you think canva can make to fit your needs better?,True,False,False,False
Sarah,interviewee,Sarah,18,"I think maybe having more, like, plug and play lesson plans for teachers, but I know that's not really what it does.",0.3811,positive,"i think maybe having more, like, plug and play lesson plans for teachers, but i know that's not really what it does.",False,False,False,False
Sarah,interviewee,Sarah,18,It's mostly a design tool.,0.0,neutral,it's mostly a design tool.,False,False,False,False
Sarah,interviewee,Sarah,18,"I would just say more functionalities for education that are, like, just in Canva.",0.3612,positive,"i would just say more functionalities for education that are, like, just in canva.",True,False,False,False
Sarah,interviewee,Sarah,18,"I'm not too familiar with, like, the polls feature.",0.3612,positive,"i'm not too familiar with, like, the polls feature.",False,False,False,False
Sarah,interviewee,Sarah,18,I haven't used that yet.,0.0,neutral,i haven't used that yet.,False,False,False,False
Sarah,interviewee,Sarah,18,"I feel like I might have used the quiz future before, but, like, more fun stuff that would make it easier to plug and play lessons, just create my lesson things on Canva.",0.9603,positive,"i feel like i might have used the quiz future before, but, like, more fun stuff that would make it easier to plug and play lessons, just create my lesson things on canva.",True,False,False,False
Sarah,interviewer,Navaa,19,"Yeah, absolutely.",0.296,positive,"yeah, absolutely.",False,False,False,False
